molid,score,RF_pred,RF_10K_pred
EN_m_2718bba_16504X4183__s1008816_s15753542_s-1,-20.943216,-20.73225587999997,-20.732255879999972
EN_m_22bbg_14175X18811__s821066_s8901230_s-1,-22.121707999999998,-20.63824040999997,-20.63824040999997
EN_m_188690bbc_756X8624__s13243978_s7312824_s-1,-25.221275,-22.66196921000001,-22.66196921000001
EN_m_276492aaa_107X8051__s14269874_s14705208_s-1,-14.557131,-16.05238015000002,-16.05238015000002
EN_m_2718bba_16504X4183__s999144_s867042_s-1,-26.814451000000002,-23.74794823,-23.74794823
EN_m_11cbb_6602X1115__s8333284_s6725992_s-1,-14.236951999999999,-16.101373519999978,-16.101373519999978
EN_m_2718bba_16504X4183__s14326866_s6464648_s-1,-16.809186999999998,-17.067830220000015,-17.067830220000015
EN_m_2708bba_6768X15592__s10339134_s8366236_s-1,-24.09656,-23.24049499999998,-23.24049499999998
EN_m_22bbg_14175X18811__s4861868_s15545400_s-1,-18.554834,-18.68221965000001,-18.682219650000015
EN_m_27bjd_1516X1902__s9824892_s15766192_s-1,-17.892173,-17.982300579999983,-17.98230057999998
EN_m_22bcd_812X14285__s20904892_s60247_s-1,-20.410797,-19.918222430000004,-19.918222430000004
EN_m_271948bba_6165X12061__s18237270_s15423302_s-1,-18.881383,-18.254868139999985,-18.254868139999985
EN_m_2718bba_16504X4183__s8125966_s7640062_s-1,-12.176965,-14.41263073000002,-14.41263073000002
EN_m_22dbb_498X18326__s130185_s7840220_s-1,-26.937616,-23.00195682,-23.001956819999997
EN_m_22dbb_498X18326__s13616602_s17785008_s-1,-18.174966,-18.548221810000012,-18.548221810000015
EN_m_22bbg_14175X18811__s14484050_s12899916_s-1,-15.873466,-16.329428010000008,-16.329428010000008
EN_m_22bbb_5803X18326__s315932_s10812136_s-1,-11.119883999999999,-14.32709813999999,-14.32709813999999
EN_m_271949aba_5745X4511__s10837236_s10842934_s-1,-22.425439,-20.99757317000003,-20.99757317000003
EN_m_271949aba_5745X4511__s10833966_s10842838_s-1,-20.639067999999998,-19.076970269999983,-19.076970269999986
EN_m_22bbb_5803X18326__s339774_s20854528_s-1,-26.201159,-23.504776619999994,-23.504776619999994
EN_m_22bbe_1101X18326__s8852696_s14945954_s-1,-14.34125,-16.272361029999985,-16.272361029999985
EN_m_22bbg_14175X18811__s7348418_s1182698_s-1,-18.543874,-17.544631359999983,-17.544631359999983
EN_m_271949aba_5745X4511__s10835200_s10842806_s-1,-14.32496,-16.13700221999998,-16.13700221999998
EN_m_269946bcb_76X12137__s12114360_s7302144_s-1,-15.659141,-16.635975890000026,-16.635975890000026
EN_m_271949aba_5745X4511__s13768336_s10844244_s-1,-14.029866,-15.316318880000011,-15.316318880000013
EN_m_22bbg_14175X18811__s20614024_s236222_s-1,-24.555493,-23.44442003,-23.444420029999996
EN_m_22bbe_1101X18326__s518260_s15498424_s-1,-9.394759,-12.284404530000012,-12.284404530000012
EN_m_273464bbc_4098X263__s11207456_s11235198_s-1,-20.366173,-19.436698469999968,-19.436698469999968
EN_m_22bbg_14175X18811__s16789674_s2501580_s-1,-18.276957,-18.427478200000017,-18.427478200000017
EN_m_271949aba_5745X4511__s15745478_s17653920_s-1,-12.566485,-15.286576080000017,-15.286576080000014
EN_m_11bbb_6602X10262__s14577162_s10154858_s-1,-18.490463000000002,-18.73062010000002,-18.73062010000002
EN_m_271948bba_6165X12061__s16787454_s9913100_s-1,-9.598654,-13.616309199999993,-13.61630919999999
EN_m_527bcb_3363X9671__s5136888_s2264466_s-1,-23.274924,-21.76047853000001,-21.76047853000002
EN_m_22bbg_14175X18811__s8804050_s2264464_s-1,-15.041523000000002,-16.21677108000002,-16.21677108000002
EN_m_271949aba_5745X4511__s13766720_s18181524_s-1,-19.867497,-19.71240810999998,-19.71240810999998
EN_m_271949aba_5745X4511__s10835114_s10843688_s-1,-16.176713,-16.800540840000007,-16.800540840000007
EN_m_271949aba_5745X4511__s10832104_s10844342_s-1,-20.645241,-18.822229239999988,-18.822229239999988
EN_m_2708bba_6768X15592__s6953158_s16893272_s-1,-12.738795,-14.591594819999989,-14.591594819999989
EN_m_271949aba_5745X4511__s13436518_s13144268_s-1,-18.096332999999998,-18.638059339999984,-18.638059339999984
EN_m_22bbe_1101X18326__s15359652_s8282486_s-1,-16.041079999999994,-16.66052636999998,-16.660526369999985
EN_m_22cbb_5803X533__s7102522_s10392166_s-1,-24.6016,-21.36213241999998,-21.36213241999998
EN_m_22cbg_14175X536__s19893930_s18234202_s-1,-8.63841,-13.600942200000011,-13.600942200000011
EN_m_271948bba_6165X12061__s18683068_s9918640_s-1,-17.48391,-17.42767592999998,-17.427675929999985
EN_m_527dcb_729X9671__s12332566_s8850154_s-1,-26.064737,-23.462729809999992,-23.462729809999992
EN_m_512bba_5148X10475__s8334306_s7042404_s-1,-5.731872,-10.125592499999987,-10.125592499999986
EN_m_22dbb_498X18326__s9276218_s1043650_s-1,-24.914513,-21.7597348,-21.759734799999993
EN_m_22bbg_14175X18811__s14716740_s21056878_s-1,-15.894425,-17.652466219999987,-17.652466219999987
EN_m_271948bba_6165X12061__s9945086_s12218108_s-1,-14.93588,-16.43738189,-16.43738189
EN_m_22dbf_110X18811__s13579118_s20885054_s-1,-16.722681,-17.738524309999992,-17.738524309999992
EN_m_271948bba_6165X12061__s13904708_s9914342_s-1,-15.910291,-16.907744049999973,-16.907744049999977
EN_m_240690bbc_15126X1245__s7404298_s12227904_s-1,-11.198132000000001,-12.984881819999993,-12.984881819999991
EN_m_271949aba_5745X4511__s12220324_s10845228_s-1,-22.267019,-20.03007319999997,-20.03007319999997
EN_m_2230bbc_4505X5291__s16791780_s15258762_s-1,-7.265395,-12.468148680000002,-12.468148680000002
EN_m_271948bba_6165X12061__s10968142_s9930660_s-1,-17.843084,-18.59977740000004,-18.59977740000003
EN_m_2718bba_16504X4183__s20610114_s10436680_s-1,-17.681684,-17.53546910999998,-17.53546910999998
EN_m_22bbg_14175X18811__s7114766_s14316696_s-1,-13.418854000000001,-15.301976830000005,-15.301976830000008
EN_m_22bbg_14175X18811__s564374_s2007376_s-1,-22.639421,-19.76476199000001,-19.764761990000014
EN_m_2718bba_16504X4183__s9292168_s9449160_s-1,-21.29727,-20.81942583000001,-20.81942583000001
EN_m_2718bba_16504X4183__s9105792_s6579452_s-1,-8.302044,-12.17332366000001,-12.17332366000001
EN_m_1458bbb_11717X4750__s475500_s10211460_s-1,-11.637164,-14.450113459999988,-14.450113459999988
EN_m_22cbg_14175X536__s1137420_s18357408_s-1,-17.566198999999994,-18.25098596000002,-18.25098596000002
EN_m_22bbg_14175X18811__s13973802_s12860774_s-1,-13.162571,-14.6311673,-14.631167300000001
EN_m_240690bbb_693X16652__s7347476_s7414782_s-1,-9.627066000000001,-13.153519420000006,-13.153519420000004
EN_m_2430bbb_4431X16738__s10643004_s10345996_s-1,-23.641423,-21.299543000000018,-21.299543000000018
EN_m_271949aba_5745X4511__s10832254_s13763472_s-1,-9.089847,-12.12706133999999,-12.12706133999999
EN_m_11cbb_6602X1115__s13315766_s12104712_s-1,-19.428333,-18.45634398000001,-18.456343980000014
EN_m_527dbb_843X12060__s2336982_s19643192_s-1,-18.639278,-18.41496278000003,-18.41496278000003
EN_m_2430cab_4431X1259__s2308118_s13979890_s-1,-10.691018,-13.429418909999995,-13.429418909999992
EN_m_527bcb_3363X9671__s685076_s155949_s-1,-23.000784,-21.85379051000001,-21.853790510000014
EN_m_269946bbc_13892X66__s17009818_s11578156_s-1,-14.705762,-15.907977640000027,-15.907977640000022
EN_m_22cbg_14175X536__s20975408_s10684428_s-1,-15.481514,-15.951378320000005,-15.951378320000003
EN_m_2718bba_16504X4183__s15422174_s6815306_s-1,-20.558529,-20.054954659999982,-20.05495465999998
EN_m_6bba_1188X1718__s12103324_s141346_s-1,-21.925619,-20.255807640000018,-20.255807640000018
EN_m_271948bba_6165X12061__s9946526_s9932548_s-1,-5.987374,-11.289150530000008,-11.289150530000008
EN_m_22bbe_1101X18326__s8852696_s4146650_s-1,-12.209351,-14.824346649999988,-14.824346649999987
EN_m_22cbg_14175X536__s806176_s1137210_s-1,-16.102814000000002,-16.895027170000013,-16.895027170000013
EN_m_11bbc_4643X10267__s4643562_s10544670_s-1,-13.756565,-16.076765029999983,-16.076765029999986
EN_m_271949aba_5745X4511__s12107832_s14728850_s-1,-20.768722,-20.44903201000001,-20.44903201000001
EN_m_527bbb_13275X12060__s12902590_s2007524_s-1,-21.258131,-20.368943840000018,-20.36894384000002
EN_m_240690bcb_265X12821__s12901374_s7408864_s-1,-14.384225,-16.03083458000001,-16.03083458000001
EN_m_527bbb_13275X12060__s9736246_s12104716_s-1,-14.4064,-15.69177559,-15.691775589999999
EN_m_11bbb_6602X10262__s51700_s16892194_s-1,-18.284578,-18.37064761,-18.370647610000002
EN_m_271949aba_5745X4511__s13451824_s13763386_s-1,-13.844594,-15.918805829999995,-15.918805829999995
EN_m_22bbc_968X18326__s7080902_s17066856_s-1,-13.307888,-15.713429540000007,-15.71342954000001
EN_m_271949aba_5745X4511__s10837246_s12157306_s-1,-13.403929999999999,-15.570700289999973,-15.57070028999997
EN_m_22bbb_5803X18326__s315936_s1722018_s-1,-10.511947,-13.141700689999983,-13.141700689999984
EN_m_11bcb_4522X8531__s8795760_s11971820_s-1,-22.946575,-21.62660805999999,-21.626608059999988
EN_m_22bcb_4091X14285__s15427530_s10154932_s-1,-23.094583,-21.845982170000024,-21.845982170000024
EN_m_22bbg_14175X18811__s13905968_s923904_s-1,-25.93823900000001,-22.92497972000001,-22.92497972000002
EN_m_2430bbb_4431X16738__s8956422_s20761454_s-1,-20.554851,-19.61826816000002,-19.61826816000002
EN_m_22bbg_14175X18811__s9479614_s141477_s-1,-15.208357000000001,-15.899350179999995,-15.899350179999992
EN_m_22bbf_63X18326__s14657512_s21204960_s-1,-18.476685999999997,-18.851460459999988,-18.851460459999988
EN_m_11bbb_6602X10262__s16903862_s10154858_s-1,-10.645894,-13.22912794,-13.229127940000001
EN_m_2718bba_16504X4183__s9479642_s867340_s-1,-14.42973,-15.990710650000008,-15.990710650000008
EN_m_271949aba_5745X4511__s16974334_s10842806_s-1,-9.489115,-13.135936430000005,-13.135936430000006
EN_m_22dcb_263X14285__s903378_s15614648_s-1,-26.69783,-23.44368827000001,-23.443688270000017
EN_m_22bbg_14175X18811__s14472738_s13264910_s-1,-19.543833,-18.549958518888868,-18.549958518888868
EN_m_527bbb_13275X12060__s154881_s157453_s-1,-9.162654,-12.84123815999999,-12.84123815999999
EN_m_2230deb_298X4284__s18322590_s13779374_s-1,-9.731861,-12.858777579999993,-12.85877757999999
EN_m_271949aba_5745X4511__s20775692_s10843684_s-1,-6.351349,-10.465728760000014,-10.465728760000014
EN_m_2718bba_16504X4183__s1044900_s866996_s-1,-26.56217100000001,-23.24032950000001,-23.240329500000012
EN_m_22bcd_812X14285__s9193730_s294132_s-1,-23.582593,-22.007750890000025,-22.007750890000025
EN_m_11bbb_6602X10262__s52387_s16474570_s-1,-15.530276999999998,-16.267850240000005,-16.267850240000005
EN_m_271948bba_6165X12061__s9939858_s9916286_s-1,-20.731744,-20.446408939999987,-20.446408939999987
EN_m_11bbc_4643X10267__s1033726_s9320432_s-1,-22.715689,-21.660293230000047,-21.660293230000043
EN_m_22bbb_5803X18326__s4994350_s8583746_s-1,-7.551482000000001,-11.369969299999996,-11.369969299999994
EN_m_22bbe_1101X18326__s58736_s1291058_s-1,-17.691629000000006,-18.323323249999984,-18.323323249999984
EN_m_2230deb_298X4284__s9631706_s9281824_s-1,-7.711182000000001,-12.099469090000005,-12.099469090000003
EN_m_2718cba_16504X413__s1722930_s8251540_s-1,-18.849385,-18.421458159999982,-18.421458159999982
EN_m_527cbb_13275X712__s5119190_s2757212_s-1,-20.30302,-19.634579520000013,-19.63457952000001
EN_m_527dcb_729X9671__s284290_s2264466_s-1,-12.536683,-13.472918320000012,-13.472918320000012
EN_m_22bbg_14175X18811__s14904002_s18186402_s-1,-14.184231,-15.420113519999989,-15.420113519999987
EN_m_2718daa_1142X4183__s8260602_s7592518_s-1,-20.490145000000002,-20.00413492999998,-20.004134929999985
EN_m_276436cbb_1114X1388__s14085670_s14098872_s-1,-14.630345000000002,-16.409850920000018,-16.409850920000018
EN_m_271948bba_6165X12061__s15719920_s20764068_s-1,-11.118302,-14.031828400000007,-14.03182840000001
EN_m_7bmb_867X3692__s5456562_s2537422_s-1,-14.159284,-16.14393465000001,-16.14393465000001
EN_m_512bba_5148X10475__s4933144_s19995966_s-1,-17.426185,-17.026657160000013,-17.026657160000013
EN_m_11bbb_6602X10262__s9294832_s9142436_s-1,-9.332851,-13.413243599999984,-13.413243599999982
EN_m_22bbe_1101X18326__s20827366_s135929_s-1,-15.277963,-16.15682713,-16.15682713
EN_m_11dcb_1040X8531__s323852_s895090_s-1,-14.340604999999998,-16.605748900000027,-16.605748900000023
EN_m_2718bba_16504X4183__s1327432_s14049038_s-1,-23.253723,-21.273714050000013,-21.273714050000013
EN_m_11bbb_6602X10262__s6108972_s5582318_s-1,-15.991009,-16.74647364000002,-16.74647364000002
EN_m_271948bba_6165X12061__s9946670_s17831108_s-1,-15.418907999999998,-16.027607840000027,-16.027607840000023
EN_m_22bbg_14175X18811__s11714030_s14316696_s-1,-14.807331,-16.861363449999985,-16.861363449999985
EN_m_2708bba_6768X15592__s15775422_s11714044_s-1,-16.881187,-17.432766409999974,-17.432766409999978
EN_m_11dbb_3187X10262__s12365190_s13435158_s-1,-13.90161,-14.964265419999974,-14.964265419999974
EN_m_22bbb_5803X18326__s58216_s10476218_s-1,-21.597237,-20.965351169999977,-20.965351169999977
EN_m_11dbb_3187X10262__s51500_s55468_s-1,-21.450573000000002,-21.232977240000018,-21.23297724000002
EN_m_22bbg_14175X18811__s543028_s60763_s-1,-19.464660000000002,-19.089046910000018,-19.08904691000002
EN_m_22bbg_14175X18811__s13974402_s59385_s-1,-18.084016000000002,-17.308799550000007,-17.308799550000007
EN_m_271948bba_6165X12061__s14583434_s9925816_s-1,-22.001666,-20.90765112000004,-20.90765112000004
EN_m_11bbb_6602X10262__s102640_s15714158_s-1,-16.253837,-16.71110478999999,-16.71110478999999
EN_m_271948bba_6165X12061__s9949350_s16948914_s-1,-13.103799,-14.89002879999999,-14.89002879999999
EN_m_271949aba_5745X4511__s10831288_s10844004_s-1,-11.613097,-14.262391849999995,-14.262391849999995
EN_m_22bbg_14175X18811__s10392252_s16232364_s-1,-26.408037,-24.621335460000005,-24.621335460000005
EN_m_527bbb_13275X12060__s4861874_s4059156_s-1,-11.797587,-14.838903980000007,-14.838903980000007
EN_m_27bbd_10224X2510__s20056250_s7866462_s-1,-16.491889999999998,-17.072850370000005,-17.072850370000005
EN_m_272610bca_561X8522__s17765760_s18222990_s-1,-22.125082,-20.487276050000013,-20.487276050000013
EN_m_271948bba_6165X12061__s9941570_s15778520_s-1,-26.301925,-23.32621764000001,-23.326217640000003
EN_m_22bbb_5803X18326__s11618750_s1291388_s-1,-20.162411,-19.486645680000013,-19.48664568000001
EN_m_2718bba_16504X4183__s9148580_s868146_s-1,-15.576475,-17.670305500000012,-17.670305500000012
EN_m_2718bba_16504X4183__s17311978_s868144_s-1,-22.753849,-21.408841389999978,-21.408841389999978
EN_m_271949aba_5745X4511__s10831964_s15778524_s-1,-16.980061,-17.885066949999988,-17.88506694999999
EN_m_22bcb_4091X14285__s19436828_s6546426_s-1,-26.407984999999996,-21.61629772000001,-21.616297720000016
EN_m_22bbg_14175X18811__s8365322_s9105000_s-1,-16.634681,-17.468658579999996,-17.468658579999996
EN_m_22bbg_14175X18811__s16719218_s16472378_s-1,-25.035518,-22.87956879999999,-22.879568799999983
EN_m_271948bba_6165X12061__s15739822_s9922402_s-1,-14.095559,-15.446942960000017,-15.446942960000015
EN_m_240690bbb_693X16652__s19179258_s7406212_s-1,-16.779897000000002,-17.89500381999998,-17.89500381999998
EN_m_22bcb_4091X14285__s4595192_s11757970_s-1,-15.386781,-16.153242119999987,-16.153242119999987
EN_m_188690bbc_756X8624__s16762168_s7314898_s-1,-26.03363,-22.477011829999967,-22.477011829999974
EN_m_27bbd_10224X2510__s15758252_s17509348_s-1,-19.762841,-18.815593279999987,-18.815593279999987
EN_m_269946bbc_13892X66__s10876928_s19887658_s-1,-15.593982999999998,-16.788547159999993,-16.788547159999993
EN_m_527bbb_13275X12060__s8761266_s14319490_s-1,-14.657642000000001,-15.857634329999984,-15.857634329999982
EN_m_527bbb_13275X12060__s13143926_s16478338_s-1,-20.741249,-19.940978869999988,-19.940978869999988
EN_m_271948bba_6165X12061__s10859146_s9928450_s-1,-23.053978,-21.80131313999999,-21.801313139999984
EN_m_527bbb_13275X12060__s5826418_s155474_s-1,-18.834542000000006,-18.93705573000001,-18.937055730000015
EN_m_22bbe_1101X18326__s16700118_s12346138_s-1,-21.85385,-20.79779420999999,-20.79779420999999
EN_m_22bbe_1101X18326__s644870_s153379_s-1,-17.514773,-18.076700120000037,-18.076700120000034
EN_m_271949aba_5745X4511__s10838196_s10845032_s-1,-24.001592000000002,-23.012751090000034,-23.01275109000003
EN_m_271948bba_6165X12061__s9945620_s9930062_s-1,-19.984242000000002,-19.25006158,-19.250061579999993
EN_m_270004bba_7600X3420__s10811472_s12638882_s-1,-13.013294,-14.165096440000005,-14.165096440000003
EN_m_22cbg_14175X536__s12386386_s17541890_s-1,-27.989184,-24.42638194000001,-24.42638194000001
EN_m_11bbb_6602X10262__s19744606_s7345032_s-1,-21.790226,-20.613933940000017,-20.613933940000017
EN_m_271948bba_6165X12061__s9938318_s13776440_s-1,-18.723074,-18.24137172,-18.241371719999997
EN_m_22bbb_5803X18326__s20821052_s309090_s-1,-17.504848000000006,-18.809600240000016,-18.809600240000016
EN_m_271948bba_6165X12061__s15076444_s14934474_s-1,-10.741389,-14.122293230000016,-14.122293230000015
EN_m_271948bba_6165X12061__s9948884_s13602786_s-1,-15.450454,-16.303685920000017,-16.303685920000017
EN_m_11bbb_6602X10262__s14187458_s12899914_s-1,-19.160321,-19.06539678000001,-19.06539678000001
EN_m_22bbb_5803X18326__s4643566_s12625148_s-1,-7.6404380000000005,-11.02418173000001,-11.02418173000001
EN_m_527bcb_3363X9671__s3114636_s13654146_s-1,-9.809051,-13.39482062999998,-13.39482062999998
EN_m_22bbg_14175X18811__s9321006_s11763604_s-1,-24.081226,-22.30336917,-22.303369169999996
EN_m_2718bba_16504X4183__s14781522_s9787232_s-1,-18.8545,-17.758164369999974,-17.758164369999978
EN_m_2708bba_6768X15592__s13032244_s20820436_s-1,-9.120067,-12.172820829999996,-12.172820829999996
EN_m_271948bba_6165X12061__s12346472_s9914444_s-1,-10.730567,-13.649700800000005,-13.649700800000003
EN_m_22bbg_14175X18811__s19744608_s21057192_s-1,-20.181563,-19.412244930000018,-19.41224493000002
EN_m_11bbb_6602X10262__s9294832_s14775378_s-1,-24.203715,-22.282351970000033,-22.282351970000033
EN_m_22bcd_812X14285__s21253048_s18904674_s-1,-23.22027000000001,-21.547669750000008,-21.547669750000008
EN_m_22bcb_4091X14285__s7914224_s138645_s-1,-22.602504999999997,-21.151585210000018,-21.151585210000018
EN_m_527bbb_13275X12060__s153949_s15768458_s-1,-19.320822,-19.387200119999974,-19.387200119999974
EN_m_6bba_1188X1718__s6553894_s71198_s-1,-22.928313,-21.46893688999997,-21.468936889999966
EN_m_271948bba_6165X12061__s9941074_s16623630_s-1,-20.48331,-20.08486747000002,-20.08486747000002
EN_m_271948bba_6165X12061__s9941646_s9927142_s-1,-17.00826,-17.109634610000004,-17.109634610000004
EN_m_2230deb_298X4284__s18322590_s15271272_s-1,-16.074434,-17.344604910000022,-17.344604910000022
EN_m_22bbg_14175X18811__s16535032_s1199828_s-1,-24.728894,-22.33739338000001,-22.33739338000001
EN_m_527dbb_843X12060__s4277372_s16952366_s-1,-27.851827,-25.591573379999986,-25.591573379999982
EN_m_527bbb_13275X12060__s159968_s12109438_s-1,-15.585607999999999,-16.622203390000017,-16.622203390000017
EN_m_527dbb_843X12060__s6466072_s18335898_s-1,-16.383518,-17.366747110000027,-17.366747110000023
EN_m_527bbc_2622X12062__s14933170_s12131362_s-1,-12.809476,-14.016471789999995,-14.016471789999992
EN_m_22bbg_14175X18811__s2909312_s236225_s-1,-16.802619,-17.51782943000002,-17.51782943000002
EN_m_22bbg_14175X18811__s9396570_s14319488_s-1,-14.502425,-16.076286509999978,-16.076286509999978
EN_m_2718bba_16504X4183__s13765052_s7345784_s-1,-12.631162,-14.526027589999984,-14.526027589999986
EN_m_240690bcb_265X12821__s18320080_s7406214_s-1,-28.947256,-25.197363419999967,-25.19736341999997
EN_m_22bbg_14175X18811__s7348418_s8798880_s-1,-23.781135,-21.087266379999974,-21.087266379999974
EN_m_22bcb_4091X14285__s14774456_s294158_s-1,-30.21046500000001,-25.842376950000034,-25.842376950000034
EN_m_2708bba_6768X15592__s908368_s9108540_s-1,-19.953079000000002,-19.053933949999962,-19.053933949999962
EN_m_2430dbb_407X16738__s8802992_s4862856_s-1,-16.102912,-16.29580476,-16.29580476
EN_m_2740bbb_959X9971__s11399604_s1020808_s-1,-18.557855,-18.306073860000005,-18.306073860000005
EN_m_271949aba_5745X4511__s15104718_s14586776_s-1,-15.267570000000001,-16.492726779999995,-16.492726779999995
